Fecha,Pais,Contagios,Muertos
2020-04-24,Argentina,3607.0,176.0
2020-04-25,Argentina,3780.0,185.0
2020-04-26,Argentina,3892.0,192.0
2020-04-27,Argentina,4003.0,197.0
2020-04-28,Argentina,4127.0,207.0
2020-04-29,Argentina,4285.0,214.0
2020-04-30,Argentina,4428.0,218.0
2020-05-01,Argentina,4532.0,225.0
2020-05-02,Argentina,4681.0,237.0
2020-05-03,Argentina,4783.0,246.0
2020-05-04,Argentina,4887.0,260.0
2020-05-05,Argentina,5020.0,264.0
2020-05-06,Argentina,5208.0,273.0
2020-05-07,Argentina,5371.0,282.0
2020-05-08,Argentina,5611.0,293.0
2020-05-09,Argentina,5776.0,300.0
2020-05-10,Argentina,6034.0,305.0
2020-05-11,Argentina,6278.0,314.0
2020-05-12,Argentina,6563.0,319.0
2020-05-13,Argentina,6879.0,329.0
2020-05-14,Argentina,7134.0,353.0
2020-05-15,Argentina,7479.0,356.0
2020-05-16,Argentina,7805.0,363.0
2020-05-17,Argentina,8068.0,373.0
2020-05-18,Argentina,8371.0,382.0
2020-05-19,Argentina,8809.0,393.0
2020-05-20,Argentina,9283.0,403.0
2020-05-21,Argentina,9931.0,416.0
2020-05-22,Argentina,10649.0,433.0
2020-05-23,Argentina,11353.0,445.0
2020-05-24,Argentina,12076.0,452.0
2020-05-25,Argentina,12628.0,467.0
2020-05-26,Argentina,13228.0,484.0
2020-05-27,Argentina,13933.0,500.0
2020-05-28,Argentina,14702.0,508.0
2020-05-29,Argentina,15419.0,520.0
2020-05-30,Argentina,16214.0,528.0
2020-05-31,Argentina,16851.0,539.0
2020-06-01,Argentina,17415.0,556.0
2020-06-02,Argentina,18319.0,569.0
2020-06-03,Argentina,19268.0,583.0
2020-06-04,Argentina,20197.0,608.0
2020-06-05,Argentina,21037.0,632.0
2020-06-06,Argentina,22020.0,648.0
2020-06-07,Argentina,22794.0,664.0
2020-06-08,Argentina,23620.0,693.0
2020-06-09,Argentina,24761.0,717.0
2020-06-10,Argentina,25987.0,735.0
2020-06-11,Argentina,27373.0,765.0
2020-06-12,Argentina,28764.0,785.0
2020-06-13,Argentina,30295.0,815.0
2020-06-14,Argentina,31577.0,833.0
2020-06-15,Argentina,32785.0,854.0
2020-06-16,Argentina,34159.0,878.0
2020-06-17,Argentina,35552.0,913.0
2020-06-18,Argentina,37510.0,948.0
2020-06-19,Argentina,39570.0,979.0
2020-06-20,Argentina,41204.0,992.0
2020-06-21,Argentina,42785.0,1011.0
2020-06-22,Argentina,44931.0,1043.0
2020-06-23,Argentina,47203.0,1078.0
2020-06-24,Argentina,49851.0,1116.0
2020-06-25,Argentina,52457.0,1150.0
2020-06-26,Argentina,55343.0,1184.0
2020-06-27,Argentina,57744.0,1207.0
2020-06-28,Argentina,59933.0,1232.0
2020-06-29,Argentina,62268.0,1280.0
2020-06-30,Argentina,64530.0,1307.0
2020-07-01,Argentina,67197.0,1351.0
2020-07-02,Argentina,69941.0,1385.0
2020-07-03,Argentina,72786.0,1437.0
2020-07-04,Argentina,75376.0,1481.0
2020-07-05,Argentina,77815.0,1507.0
2020-07-06,Argentina,80447.0,1582.0
2020-07-07,Argentina,83426.0,1644.0
2020-07-08,Argentina,87030.0,1694.0
2020-07-09,Argentina,90693.0,1720.0
2020-07-10,Argentina,94060.0,1774.0
2020-07-11,Argentina,97509.0,1810.0
2020-07-12,Argentina,100166.0,1845.0
2020-07-13,Argentina,103265.0,1903.0
2020-07-14,Argentina,106910.0,1968.0
2020-07-15,Argentina,111146.0,2050.0
2020-07-16,Argentina,114783.0,2112.0
2020-07-17,Argentina,119301.0,2178.0
2020-07-18,Argentina,122524.0,2220.0
2020-07-19,Argentina,126755.0,2260.0
2020-07-20,Argentina,130774.0,2373.0
2020-07-21,Argentina,136118.0,2490.0
2020-07-22,Argentina,141900.0,2588.0
2020-07-23,Argentina,148027.0,2702.0
2020-07-24,Argentina,153520.0,2807.0
2020-07-25,Argentina,158334.0,2893.0
2020-07-26,Argentina,162526.0,2939.0
2020-07-27,Argentina,167416.0,3059.0
2020-07-28,Argentina,173355.0,3179.0
2020-07-29,Argentina,178996.0,3288.0
2020-07-30,Argentina,185373.0,3441.0
2020-07-31,Argentina,191302.0,3543.0
2020-08-01,Argentina,196543.0,3596.0
2020-08-02,Argentina,201919.0,3648.0
2020-08-03,Argentina,206743.0,3813.0
2020-08-04,Argentina,213535.0,3979.0
2020-08-05,Argentina,220682.0,4106.0
2020-08-06,Argentina,228195.0,4251.0
2020-08-07,Argentina,235677.0,4411.0
2020-08-08,Argentina,241811.0,4523.0
2020-08-09,Argentina,246499.0,4606.0
2020-08-10,Argentina,253868.0,4764.0
2020-08-11,Argentina,260911.0,5004.0
2020-08-12,Argentina,268574.0,5213.0
2020-08-13,Argentina,276072.0,5362.0
2020-08-14,Argentina,282437.0,5527.0
2020-08-15,Argentina,289100.0,5637.0
2020-08-16,Argentina,294569.0,5703.0
2020-08-17,Argentina,299126.0,5814.0
2020-08-18,Argentina,305966.0,6048.0
2020-08-19,Argentina,312659.0,6330.0
2020-08-20,Argentina,320884.0,6517.0
2020-08-21,Argentina,329043.0,6730.0
2020-08-22,Argentina,336802.0,6848.0
2020-08-23,Argentina,342154.0,6985.0
2020-08-24,Argentina,350867.0,7366.0
2020-08-25,Argentina,359638.0,7563.0
2020-08-26,Argentina,370188.0,7839.0
2020-08-27,Argentina,380292.0,8050.0
2020-08-28,Argentina,392009.0,8271.0
2020-08-29,Argentina,401239.0,8353.0
2020-08-30,Argentina,408426.0,8457.0
2020-08-31,Argentina,417735.0,8660.0
2020-09-01,Argentina,428239.0,8919.0
2020-09-02,Argentina,439172.0,9118.0
2020-09-03,Argentina,451198.0,9361.0
2020-09-04,Argentina,461882.0,9623.0
2020-09-05,Argentina,471806.0,9739.0
2020-09-06,Argentina,478792.0,9859.0
2020-09-07,Argentina,488007.0,10129.0
2020-09-08,Argentina,500034.0,10405.0
2020-09-09,Argentina,512293.0,10658.0
2020-09-10,Argentina,524198.0,10907.0
2020-09-11,Argentina,535705.0,11148.0
2020-09-12,Argentina,546481.0,11263.0
2020-09-13,Argentina,555537.0,11352.0
2020-09-14,Argentina,565446.0,11667.0
2020-09-15,Argentina,577338.0,11852.0
2020-09-16,Argentina,589012.0,12116.0
2020-09-17,Argentina,601713.0,12460.0
2020-09-18,Argentina,613658.0,12656.0
2020-09-19,Argentina,622934.0,12799.0
2020-09-20,Argentina,631365.0,13053.0
2020-09-21,Argentina,640147.0,13482.0
2020-09-22,Argentina,652174.0,13952.0
2020-09-23,Argentina,664799.0,14376.0
2020-09-24,Argentina,678266.0,14766.0
2020-09-25,Argentina,691235.0,15208.0
2020-09-26,Argentina,702484.0,15543.0
2020-09-27,Argentina,711325.0,15749.0
2020-09-28,Argentina,723132.0,16113.0
2020-09-29,Argentina,736609.0,16519.0
2020-09-30,Argentina,751001.0,16937.0
2020-10-01,Argentina,765002.0,20288.0
2020-10-02,Argentina,779689.0,20599.0
2020-10-03,Argentina,790818.0,20795.0
2020-10-04,Argentina,798486.0,21018.0
2020-10-05,Argentina,809728.0,21468.0
2020-10-06,Argentina,824468.0,21827.0
2020-10-07,Argentina,840915.0,22226.0
2020-10-08,Argentina,856369.0,22710.0
2020-10-09,Argentina,871468.0,23225.0
2020-10-10,Argentina,883882.0,23581.0
2020-10-11,Argentina,894206.0,23868.0
2020-10-12,Argentina,903730.0,24186.0
2020-10-13,Argentina,917035.0,24572.0
2020-10-14,Argentina,931967.0,24921.0
2020-10-15,Argentina,949063.0,25342.0
2020-10-16,Argentina,965609.0,25723.0
2020-10-17,Argentina,979119.0,26107.0
2020-10-18,Argentina,989680.0,26267.0
2020-10-19,Argentina,1002662.0,26716.0
2020-10-20,Argentina,1018999.0,27100.0
2020-10-21,Argentina,1037325.0,27519.0
2020-10-22,Argentina,1053650.0,27957.0
2020-10-23,Argentina,1069368.0,28338.0
2020-10-24,Argentina,1081336.0,28613.0
2020-10-25,Argentina,1090589.0,28896.0
2020-10-26,Argentina,1102301.0,29301.0
2020-10-27,Argentina,1116609.0,29730.0
2020-10-28,Argentina,1130533.0,30071.0
2020-10-29,Argentina,1143800.0,30442.0
2020-10-30,Argentina,1157179.0,30792.0
2020-10-31,Argentina,1166924.0,31002.0
2020-11-01,Argentina,1173533.0,31140.0
2020-11-02,Argentina,1183131.0,31623.0
2020-11-03,Argentina,1195276.0,32052.0
2020-11-04,Argentina,1205928.0,32520.0
2020-11-05,Argentina,1217028.0,32766.0
2020-11-06,Argentina,1228814.0,33136.0
2020-11-07,Argentina,1236851.0,33348.0
2020-11-08,Argentina,1242182.0,33560.0
2020-11-09,Argentina,1250499.0,33907.0
2020-11-10,Argentina,1262476.0,34183.0
2020-11-11,Argentina,1273356.0,34531.0
2020-11-12,Argentina,1284519.0,34782.0
2020-11-13,Argentina,1296378.0,35045.0
2020-11-14,Argentina,1304846.0,35307.0
2020-11-15,Argentina,1310491.0,35436.0
2020-11-16,Argentina,1318384.0,35727.0
2020-11-17,Argentina,1329005.0,36106.0
2020-11-18,Argentina,1339337.0,36347.0
2020-11-19,Argentina,1349434.0,36532.0
2020-11-20,Argentina,1359042.0,36790.0
2020-11-21,Argentina,1366182.0,36902.0
2020-11-22,Argentina,1370366.0,37002.0
2020-11-23,Argentina,1374631.0,37122.0
2020-11-24,Argentina,1381795.0,37432.0
2020-11-25,Argentina,1390388.0,37714.0
2020-11-26,Argentina,1399431.0,37941.0
2020-11-27,Argentina,1407277.0,38216.0
2020-11-28,Argentina,1413375.0,38322.0
2020-11-29,Argentina,1418807.0,38473.0
2020-11-30,Argentina,1424533.0,38730.0
2020-12-01,Argentina,1432570.0,38928.0
2020-12-02,Argentina,1440103.0,39156.0
2020-12-03,Argentina,1447732.0,39305.0
2020-12-04,Argentina,1454631.0,39512.0
2020-12-05,Argentina,1459832.0,39632.0
2020-12-06,Argentina,1463110.0,39770.0
2020-12-07,Argentina,1466309.0,39888.0
2020-12-08,Argentina,1469919.0,40009.0
2020-12-09,Argentina,1475222.0,40222.0
2020-12-10,Argentina,1482216.0,40431.0
2020-12-11,Argentina,1489328.0,40606.0
2020-12-12,Argentina,1494602.0,40668.0
2020-12-13,Argentina,1498160.0,40766.0
2020-12-14,Argentina,1503222.0,41041.0
2020-12-15,Argentina,1510203.0,41204.0
2020-12-16,Argentina,1517046.0,41365.0
2020-12-17,Argentina,1524372.0,41534.0
2020-12-18,Argentina,1531374.0,41672.0
2020-12-19,Argentina,1537169.0,41763.0
2020-12-20,Argentina,1541285.0,41813.0
2020-12-21,Argentina,1547138.0,41997.0
2020-12-22,Argentina,1555279.0,42254.0
2020-12-23,Argentina,1563865.0,42314.0
2020-12-24,Argentina,1563865.0,42314.0
2020-12-25,Argentina,1574554.0,42422.0
2020-12-26,Argentina,1578267.0,42501.0
2020-12-27,Argentina,1583297.0,42650.0
2020-12-28,Argentina,1590513.0,42868.0
2020-12-29,Argentina,1602163.0,43018.0
2020-12-30,Argentina,1613928.0,43163.0
2020-12-31,Argentina,1625514.0,43245.0
2021-01-01,Argentina,1629594.0,43319.0
2021-01-02,Argentina,1634834.0,43375.0
2021-01-03,Argentina,1640718.0,43482.0
2021-01-04,Argentina,1648940.0,43634.0
2021-01-05,Argentina,1662730.0,43785.0
2021-01-06,Argentina,1676171.0,43976.0
2021-01-07,Argentina,1690006.0,44122.0
2021-01-08,Argentina,1703352.0,44273.0
2021-01-09,Argentina,1714409.0,44417.0
2021-01-10,Argentina,1722217.0,44495.0
2021-01-11,Argentina,1730921.0,44654.0
2021-01-12,Argentina,1744704.0,44848.0
2021-01-13,Argentina,1757429.0,44983.0
2021-01-14,Argentina,1770715.0,45125.0
2021-01-15,Argentina,1783047.0,45227.0
2021-01-16,Argentina,1791979.0,45295.0
2021-01-17,Argentina,1799243.0,45407.0
2021-01-18,Argentina,1807428.0,45832.0
2021-01-19,Argentina,1819569.0,46066.0
2021-01-20,Argentina,1831681.0,46216.0
2021-01-21,Argentina,1843077.0,46355.0
2021-01-22,Argentina,1853830.0,46575.0
2021-01-23,Argentina,1862192.0,46737.0
2021-01-24,Argentina,1867223.0,46827.0
2021-01-25,Argentina,1874801.0,47034.0
2021-01-26,Argentina,1885210.0,47253.0
2021-01-27,Argentina,1896053.0,47435.0
2021-01-28,Argentina,1905524.0,47601.0
2021-01-29,Argentina,1915362.0,47775.0
2021-01-30,Argentina,1922264.0,47931.0
2021-01-31,Argentina,1927239.0,47974.0
2021-02-01,Argentina,1933853.0,48249.0
2021-02-02,Argentina,1943548.0,48426.0
2021-02-03,Argentina,1952744.0,48539.0
2021-02-04,Argentina,1961635.0,48700.0
2021-02-05,Argentina,1970009.0,48985.0
2021-02-06,Argentina,1976689.0,49110.0
2021-02-07,Argentina,1980347.0,49171.0
2021-02-08,Argentina,1985501.0,49398.0
2021-02-09,Argentina,1993295.0,49566.0
2021-02-10,Argentina,2001034.0,49674.0
2021-02-11,Argentina,2008345.0,49874.0
2021-02-12,Argentina,2015496.0,50029.0
2021-02-13,Argentina,2021553.0,50188.0
2021-02-14,Argentina,2025798.0,50236.0
2021-02-15,Argentina,2029057.0,50327.0
2021-02-16,Argentina,2033060.0,50432.0
2021-02-17,Argentina,2039124.0,50616.0
2021-02-18,Argentina,2046795.0,50857.0
2021-02-19,Argentina,2054681.0,51000.0
2021-02-20,Argentina,2060625.0,51122.0
2021-02-21,Argentina,2064334.0,51198.0
2021-02-22,Argentina,2069751.0,51359.0
2021-02-23,Argentina,2077228.0,51510.0
2021-02-24,Argentina,2085411.0,51650.0
2021-02-25,Argentina,2093645.0,51795.0
2021-02-26,Argentina,2098728.0,51887.0
2021-02-27,Argentina,2104197.0,51946.0
2021-02-28,Argentina,2107365.0,51965.0
2021-03-01,Argentina,2112023.0,52077.0
2021-03-02,Argentina,2118676.0,52192.0
2021-03-03,Argentina,2126531.0,52453.0
2021-03-04,Argentina,2133963.0,52644.0
2021-03-05,Argentina,2141854.0,52784.0
2021-03-06,Argentina,2146714.0,52870.0
2021-03-07,Argentina,2149636.0,52880.0
2021-03-08,Argentina,2154694.0,53121.0
2021-03-09,Argentina,2162001.0,53252.0
2021-03-10,Argentina,2169694.0,53359.0
2021-03-11,Argentina,2177898.0,53493.0
2021-03-12,Argentina,2185747.0,53578.0
2021-03-13,Argentina,2192025.0,53646.0
2021-03-14,Argentina,2195722.0,53670.0
2021-03-15,Argentina,2201886.0,53836.0
2021-03-16,Argentina,2210121.0,54036.0
2021-03-17,Argentina,2218425.0,54231.0
2021-03-18,Argentina,2226753.0,54386.0
2021-03-19,Argentina,2234913.0,54476.0
2021-03-20,Argentina,2241739.0,54517.0
2021-03-21,Argentina,2245771.0,54545.0
2021-03-22,Argentina,2252172.0,54671.0
2021-03-23,Argentina,2261577.0,54823.0
2021-03-24,Argentina,2269877.0,54946.0
2021-03-25,Argentina,2278115.0,55092.0
2021-03-26,Argentina,2291051.0,55235.0
2021-03-27,Argentina,2301389.0,55368.0
2021-03-28,Argentina,2308597.0,55449.0
2021-03-29,Argentina,2322611.0,55611.0
2021-03-30,Argentina,2332765.0,55736.0
2021-03-31,Argentina,2348821.0,55858.0
2021-04-01,Argentina,2363251.0,55941.0
2021-04-02,Argentina,2373153.0,56023.0
2021-04-03,Argentina,2383537.0,56106.0
2021-04-04,Argentina,2393492.0,56199.0
2021-04-05,Argentina,2407159.0,56471.0
2021-04-06,Argentina,2428029.0,56634.0
2021-04-07,Argentina,2450068.0,56832.0
2021-04-08,Argentina,2473751.0,57122.0
2021-04-09,Argentina,2497881.0,57350.0
2021-04-10,Argentina,2517300.0,57647.0
2021-04-11,Argentina,2532562.0,57779.0
2021-04-12,Argentina,2551999.0,57957.0
2021-04-13,Argentina,2579000.0,58174.0
2021-04-14,Argentina,2604157.0,58542.0
2021-04-15,Argentina,2629156.0,58925.0
2021-04-16,Argentina,2658628.0,59084.0
2021-04-17,Argentina,2677747.0,59164.0
2021-04-18,Argentina,2694014.0,59228.0
2021-04-19,Argentina,2714475.0,59476.0
2021-04-20,Argentina,2743620.0,59792.0
2021-04-21,Argentina,2769552.0,60083.0
2021-04-22,Argentina,2796768.0,60620.0
2021-04-23,Argentina,2824652.0,61176.0
2021-04-24,Argentina,2845872.0,61474.0
2021-04-25,Argentina,2860884.0,61644.0
2021-04-26,Argentina,2879677.0,62087.0
2021-04-27,Argentina,2905172.0,62599.0
2021-04-28,Argentina,2928890.0,62947.0
2021-04-29,Argentina,2954943.0,63508.0
2021-04-30,Argentina,2977363.0,63865.0
2021-05-01,Argentina,2993865.0,64096.0
2021-05-02,Argentina,3005259.0,64252.0
2021-05-03,Argentina,3021179.0,64792.0
2021-05-04,Argentina,3047417.0,65202.0
2021-05-05,Argentina,3071496.0,65865.0
2021-05-06,Argentina,3095582.0,66263.0
2021-05-07,Argentina,3118134.0,66872.0
2021-05-08,Argentina,3136158.0,67042.0
2021-05-09,Argentina,3147740.0,67325.0
2021-05-10,Argentina,3165121.0,67821.0
2021-05-11,Argentina,3191097.0,68311.0
2021-05-12,Argentina,3215572.0,68807.0
2021-05-13,Argentina,3242103.0,69254.0
2021-05-14,Argentina,3269466.0,69853.0
2021-05-15,Argentina,3290935.0,70253.0
2021-05-16,Argentina,3307285.0,70522.0
2021-05-17,Argentina,3335965.0,71027.0
2021-05-18,Argentina,3371508.0,71771.0
2021-05-19,Argentina,3411160.0,72265.0
2021-05-20,Argentina,3447044.0,72699.0
2021-05-21,Argentina,3482512.0,73391.0
2021-05-22,Argentina,3514683.0,73688.0
2021-05-23,Argentina,3539484.0,74063.0
2021-05-24,Argentina,3562135.0,74480.0
2021-05-25,Argentina,3586736.0,75056.0
2021-05-26,Argentina,3622135.0,75588.0
2020-01-06,Peru,,
2020-01-07,Peru,,
2020-01-08,Peru,,
2020-01-09,Peru,,
2020-01-10,Peru,,
2020-01-11,Peru,,
2020-01-12,Peru,,
2020-01-13,Peru,,
2020-01-14,Peru,,
2020-01-15,Peru,,
2020-01-16,Peru,,
2020-01-17,Peru,,
2020-01-18,Peru,,
2020-01-19,Peru,,
2020-01-20,Peru,,
2020-01-21,Peru,,
2020-01-22,Peru,,
2020-01-23,Peru,,
2020-01-24,Peru,,
2020-01-25,Peru,,
2020-01-26,Peru,,
2020-01-27,Peru,,
2020-01-28,Peru,,
2020-01-29,Peru,,
2020-01-30,Peru,,
2020-01-31,Peru,,
2020-02-01,Peru,,
2020-02-02,Peru,,
2020-02-03,Peru,,
2020-02-04,Peru,,
2020-02-05,Peru,,
2020-02-06,Peru,,
2020-02-07,Peru,,
2020-02-08,Peru,,
2020-02-09,Peru,,
2020-02-10,Peru,,
2020-02-11,Peru,,
2020-02-12,Peru,,
2020-02-13,Peru,,
2020-02-14,Peru,,
2020-02-15,Peru,,
2020-02-16,Peru,,
2020-02-17,Peru,,
2020-02-18,Peru,,
2020-02-19,Peru,,
2020-02-20,Peru,,
2020-02-21,Peru,,
2020-02-22,Peru,,
2020-02-23,Peru,,
2020-02-24,Peru,,
2020-02-25,Peru,,
2020-02-26,Peru,,
2020-02-27,Peru,,
2020-02-28,Peru,,
2020-02-29,Peru,,
2020-03-01,Peru,,
2020-03-02,Peru,,
2020-03-03,Peru,,
2020-03-04,Peru,,
2020-03-05,Peru,,
2020-03-06,Peru,1.0,
2020-03-07,Peru,1.0,
2020-03-08,Peru,6.0,
2020-03-09,Peru,7.0,
2020-03-10,Peru,11.0,
2020-03-11,Peru,11.0,
2020-03-12,Peru,15.0,
2020-03-13,Peru,28.0,
2020-03-14,Peru,38.0,
2020-03-15,Peru,43.0,
2020-03-16,Peru,86.0,
2020-03-17,Peru,117.0,
2020-03-18,Peru,145.0,
2020-03-19,Peru,234.0,
2020-03-20,Peru,234.0,3.0
2020-03-21,Peru,318.0,5.0
2020-03-22,Peru,363.0,5.0
2020-03-23,Peru,395.0,5.0
2020-03-24,Peru,416.0,7.0
2020-03-25,Peru,480.0,9.0
2020-03-26,Peru,580.0,9.0
2020-03-27,Peru,635.0,11.0
2020-03-28,Peru,671.0,16.0
2020-03-29,Peru,852.0,18.0
2020-03-30,Peru,950.0,24.0
2020-03-31,Peru,1065.0,30.0
2020-04-01,Peru,1323.0,38.0
2020-04-02,Peru,1414.0,55.0
2020-04-03,Peru,1595.0,61.0
2020-04-04,Peru,1746.0,73.0
2020-04-05,Peru,2281.0,83.0
2020-04-06,Peru,2561.0,92.0
2020-04-07,Peru,2954.0,107.0
2020-04-08,Peru,4342.0,121.0
2020-04-09,Peru,5256.0,138.0
2020-04-10,Peru,5897.0,169.0
2020-04-11,Peru,6848.0,181.0
2020-04-12,Peru,7519.0,193.0
2020-04-13,Peru,9784.0,216.0
2020-04-14,Peru,10303.0,230.0
2020-04-15,Peru,11475.0,254.0
2020-04-16,Peru,12491.0,274.0
2020-04-17,Peru,13489.0,300.0
2020-04-18,Peru,14420.0,348.0
2020-04-19,Peru,15628.0,400.0
2020-04-20,Peru,16325.0,445.0
2020-04-21,Peru,17837.0,484.0
2020-04-22,Peru,19250.0,530.0
2020-04-23,Peru,20914.0,572.0
2020-04-24,Peru,21648.0,634.0
2020-04-25,Peru,25331.0,700.0
2020-04-26,Peru,27517.0,728.0
2020-04-27,Peru,28699.0,782.0
2020-04-28,Peru,31190.0,854.0
2020-04-29,Peru,33931.0,943.0
2020-04-30,Peru,36976.0,1051.0
2020-05-01,Peru,40459.0,1124.0
2020-05-02,Peru,42534.0,1200.0
2020-05-03,Peru,45928.0,1286.0
2020-05-04,Peru,47372.0,1344.0
2020-05-05,Peru,51189.0,1444.0
2020-05-06,Peru,54817.0,1533.0
2020-05-07,Peru,58526.0,1627.0
2020-05-08,Peru,61847.0,1714.0
2020-05-09,Peru,65015.0,1814.0
2020-05-10,Peru,67307.0,1889.0
2020-05-11,Peru,68822.0,1961.0
2020-05-12,Peru,72059.0,2057.0
2020-05-13,Peru,76306.0,2169.0
2020-05-14,Peru,80604.0,2267.0
2020-05-15,Peru,84495.0,2392.0
2020-05-16,Peru,88541.0,2523.0
2020-05-17,Peru,92273.0,2648.0
2020-05-18,Peru,94933.0,2789.0
2020-05-19,Peru,99483.0,2914.0
2020-05-20,Peru,104020.0,3024.0
2020-05-21,Peru,108769.0,3148.0
2020-05-22,Peru,111698.0,3244.0
2020-05-23,Peru,115754.0,3373.0
2020-05-24,Peru,119959.0,3456.0
2020-05-25,Peru,123979.0,3629.0
2020-05-26,Peru,129751.0,3788.0
2020-05-27,Peru,135905.0,3983.0
2020-05-28,Peru,141779.0,4099.0
2020-05-29,Peru,148285.0,4230.0
2020-05-30,Peru,155671.0,4371.0
2020-05-31,Peru,164476.0,4506.0
2020-06-01,Peru,170039.0,4634.0
2020-06-02,Peru,178165.0,4767.0
2020-06-03,Peru,178914.0,4894.0
2020-06-04,Peru,183198.0,5031.0
2020-06-05,Peru,187400.0,5162.0
2020-06-06,Peru,191758.0,5301.0
2020-06-07,Peru,196515.0,5465.0
2020-06-08,Peru,199696.0,5571.0
2020-06-09,Peru,203736.0,5738.0
2020-06-10,Peru,208823.0,5903.0
2020-06-11,Peru,214788.0,6088.0
2020-06-12,Peru,214788.0,6088.0
2020-06-13,Peru,220749.0,6308.0
2020-06-14,Peru,229736.0,6688.0
2020-06-15,Peru,232992.0,6860.0
2020-06-16,Peru,237156.0,7056.0
2020-06-17,Peru,240908.0,7257.0
2020-06-18,Peru,244388.0,7461.0
2020-06-19,Peru,247925.0,7660.0
2020-06-20,Peru,251338.0,7861.0
2020-06-21,Peru,254936.0,8045.0
2020-06-22,Peru,257447.0,8223.0
2020-06-23,Peru,260810.0,8404.0
2020-06-24,Peru,264689.0,8586.0
2020-06-25,Peru,268602.0,8761.0
2020-06-26,Peru,272364.0,8939.0
2020-06-27,Peru,275989.0,9135.0
2020-06-28,Peru,279419.0,9317.0
2020-06-29,Peru,282365.0,9504.0
2020-06-30,Peru,285213.0,9677.0
2020-07-01,Peru,288477.0,9860.0
2020-07-02,Peru,292004.0,10045.0
2020-07-03,Peru,295599.0,10226.0
2020-07-04,Peru,299080.0,10412.0
2020-07-05,Peru,302718.0,10589.0
2020-07-06,Peru,305703.0,10772.0
2020-07-07,Peru,309278.0,10952.0
2020-07-08,Peru,312911.0,11133.0
2020-07-09,Peru,316448.0,11314.0
2020-07-10,Peru,319646.0,11500.0
2020-07-11,Peru,322710.0,11682.0
2020-07-12,Peru,326326.0,11870.0
2020-07-13,Peru,330123.0,12054.0
2020-07-14,Peru,333867.0,12229.0
2020-07-15,Peru,337751.0,12417.0
2020-07-16,Peru,341586.0,12615.0
2020-07-17,Peru,345537.0,12799.0
2020-07-18,Peru,349500.0,12998.0
2020-07-19,Peru,353590.0,13187.0
2020-07-20,Peru,357681.0,13384.0
2020-07-21,Peru,362087.0,13579.0
2020-07-22,Peru,366550.0,13767.0
2020-07-23,Peru,371096.0,17654.0
2020-07-24,Peru,375961.0,17843.0
2020-07-25,Peru,375961.0,17843.0
2020-07-26,Peru,375961.0,17843.0
2020-07-27,Peru,389717.0,18418.0
2020-07-28,Peru,395005.0,18612.0
2020-07-29,Peru,400683.0,18816.0
2020-07-30,Peru,400683.0,18816.0
2020-07-31,Peru,407492.0,19021.0
2020-08-01,Peru,407492.0,19021.0
2020-08-02,Peru,428850.0,19614.0
2020-08-03,Peru,433100.0,19811.0
2020-08-04,Peru,439890.0,20007.0
2020-08-05,Peru,447624.0,20228.0
2020-08-06,Peru,455409.0,20424.0
2020-08-07,Peru,463875.0,20649.0
2020-08-08,Peru,463875.0,20649.0
2020-08-09,Peru,478024.0,21072.0
2020-08-10,Peru,483133.0,21276.0
2020-08-11,Peru,489680.0,21501.0
2020-08-12,Peru,489680.0,21501.0
2020-08-13,Peru,498555.0,21713.0
2020-08-14,Peru,516296.0,25856.0
2020-08-15,Peru,516296.0,25856.0
2020-08-16,Peru,525803.0,26075.0
2020-08-17,Peru,535946.0,26281.0
2020-08-18,Peru,541493.0,26481.0
2020-08-19,Peru,549321.0,26658.0
2020-08-20,Peru,558420.0,26834.0
2020-08-21,Peru,567059.0,27034.0
2020-08-22,Peru,576067.0,27245.0
2020-08-23,Peru,585236.0,27453.0
2020-08-24,Peru,594326.0,27663.0
2020-08-25,Peru,600438.0,27813.0
2020-08-26,Peru,607382.0,28001.0
2020-08-27,Peru,613378.0,28124.0
2020-08-28,Peru,621997.0,28277.0
2020-08-29,Peru,629961.0,28471.0
2020-08-30,Peru,639435.0,28607.0
2020-08-31,Peru,647166.0,28788.0
2020-09-01,Peru,652037.0,28944.0
2020-09-02,Peru,657129.0,29068.0
2020-09-03,Peru,657129.0,29068.0
2020-09-04,Peru,670145.0,29405.0
2020-09-05,Peru,676848.0,29554.0
2020-09-06,Peru,683702.0,29687.0
2020-09-07,Peru,689977.0,29838.0
2020-09-08,Peru,691575.0,29976.0
2020-09-09,Peru,696190.0,30123.0
2020-09-10,Peru,702776.0,30236.0
2020-09-11,Peru,710067.0,30344.0
2020-09-12,Peru,716670.0,30470.0
2020-09-13,Peru,722832.0,30526.0
2020-09-14,Peru,729619.0,30710.0
2020-09-15,Peru,733860.0,30812.0
2020-09-16,Peru,738020.0,30927.0
2020-09-17,Peru,744400.0,31051.0
2020-09-18,Peru,750098.0,31146.0
2020-09-19,Peru,756412.0,31283.0
2020-09-20,Peru,762865.0,31369.0
2020-09-21,Peru,768895.0,31369.0
2020-09-22,Peru,768895.0,31369.0
2020-09-23,Peru,776546.0,31568.0
2020-09-24,Peru,782695.0,31870.0
2020-09-25,Peru,794584.0,32037.0
2020-09-26,Peru,794584.0,32037.0
2020-09-27,Peru,800142.0,32142.0
2020-09-28,Peru,805302.0,32262.0
2020-09-29,Peru,808714.0,32324.0
2020-09-30,Peru,811768.0,32396.0
